Product ID,Store ID,Predicted Demand
6286,83,246.32135249019532
3447,3,252.57972413829555
6218,28,246.18675647661212
5785,86,247.9629436417118
1736,28,245.87592263493582
2518,54,249.79071185194505
7384,78,245.5344328703557
7883,48,243.11907579519837
7237,22,249.46928902422866
2581,57,253.59467812514183
3427,33,252.159903499847
2920,33,248.24336745160042
8556,3,244.36641754136363
9057,34,245.14638368898633
2733,39,248.7097824629056
2109,38,250.3271674878935
9759,88,247.1040806271221
8121,45,246.50375083613702
4143,48,252.14377812894875
1931,26,251.84712252381135
8062,34,248.72645165955646
9040,26,258.7984182273664
2291,60,251.10575043318
5077,28,253.47295603637892
7186,31,237.51748850812862
9629,98,262.97776954121787
6764,46,245.24062562314282
7137,99,255.90763608088838
4099,18,249.50712494516534
5900,73,255.98628561791068
5815,49,243.83754512629613
2813,42,244.33811519581576
9599,57,252.2269459349307
9534,53,252.66421857801927
7722,91,244.7596345309703
8010,49,241.53792342164095
3153,37,243.04893303139056
8242,47,247.77088468058554
3529,47,248.67276364822888
4771,47,247.59335024696512
7646,57,243.92257423547827
2352,89,260.97771391272823
2924,51,244.1069650416729
3946,75,254.62098561430292
2459,83,250.05181426810984
3656,93,246.77366028670966
9589,84,246.48148834336232
9684,87,248.6863637539942
3759,56,241.32299958261328
6940,43,249.37461526838965
4170,13,248.65991803323138
2106,90,245.14900071553097
2545,71,247.27658653570182
1979,68,253.07803240202622
2204,65,247.09954922524346
8778,51,247.42799104054433
9015,31,255.28537019396097
5449,88,249.90003455752606
1981,10,245.4486284225539
9174,26,251.76118933089725
1556,57,249.43898878020323
1696,34,248.14103769379417
7559,41,247.95788767296364
3176,71,246.46120215586623
4191,28,249.04382676944255
1274,72,245.99239997005128
6791,88,255.1270334052873
1616,20,233.49751663024293
6897,14,251.58329437997457
4294,4,248.44785967210208
3538,29,238.2005459886342
4014,13,243.1480721557315
5460,10,254.6799010247636
3805,42,244.06621454654692
9660,70,256.7518699985776
8774,30,250.766968494455
4401,91,252.39462950609266
7324,59,249.5292920721085
4862,89,253.09767992337564
7745,20,243.21747754978622
5958,30,238.35792409632236
6281,31,249.48102864560713
9911,84,257.94742307257184
6614,68,241.17875757154712
5706,18,258.8160718169234
5740,56,258.46563436827097
2407,94,253.7449805204195
5731,76,252.99479563548135
4729,5,243.1145809745432
8558,65,262.41953007529196
7482,15,238.7346439435204
5726,9,244.42897101988473
5942,37,240.92548494306646
4222,57,243.75657354587628
7924,16,245.71391163581012
8990,62,253.08317974389317
8344,41,248.2024165360252
2150,3,238.9153297880052
4753,43,255.1738070383199
8876,33,241.39277532955705
3266,70,244.70358893343322
2820,82,255.6470849432284
4893,99,255.29900768216896
1276,7,243.09785211786104
3462,54,247.68692956499146
3049,67,254.62562572181702
9014,9,247.32783764540133
3102,30,242.89926407002247
2270,6,243.38698513249662
6366,52,252.3702600176731
5705,80,244.0630615768656
5397,15,240.39052377456804
4382,63,247.03655468145251
5940,43,250.05540810651522
2527,87,253.92935291804923
2624,17,248.12330762232452
5346,70,252.8394746305003
1775,75,244.77526581098266
4077,30,243.18910145736646
4892,87,250.81184651523049
6949,56,259.9819167811735
3435,69,252.71568406695445
1355,88,248.6292507864149
6394,71,256.59702321767134
1362,13,249.63757761739606
7018,2,238.11712213043145
9932,51,251.0910411751705
7273,8,241.21215884530716
3217,34,245.08072125071342
4048,26,247.41563514568819
7545,45,248.14889151689917
6303,78,246.45604098982236
7174,63,252.63214226901653
6561,79,248.50072048722427
8183,79,250.92156952861848
8695,99,255.31822247338025
6133,25,247.62037453468045
3334,2,245.2023076308316
3239,20,247.05196945389815
6343,98,256.27460072880893
4401,5,245.28510005379104
7834,58,244.1716863340752
3252,93,245.41518333170765
2487,56,242.95582881868737
9768,81,257.1591583295637
1736,74,250.51630025337926
3752,24,245.84631835053654
2081,76,250.83273960037758
2223,83,244.00129098454707
9914,37,252.3134757514515
9837,48,245.39306786864415
5568,60,239.026265397282
4839,46,241.69747262569237
4274,81,249.17365682540213
5163,11,238.50682405345086
7926,79,249.0447920466007
6520,88,250.7194376053379
3759,45,244.49623416535823
9747,21,247.90688374614652
1660,89,260.04438656353346
4690,79,253.39065362068192
1577,94,250.0643169501454
3322,46,251.1023268332941
5227,80,250.6849269466118
9969,69,258.14349486025463
1543,61,247.28714960893453
7817,89,253.71585425631127
7400,61,246.79192599965455
7428,29,247.77398675837972
1908,74,244.95780297790532
2287,78,252.3096391882276
2993,92,253.23806362354054
2224,15,249.63772950475237
5818,52,243.9026893809249
7159,5,252.8859647393068
9460,55,247.225074733355
6754,12,251.5135003242717
5116,43,253.58974568387876
8057,26,242.9159119079518
6184,62,252.48524360452876
6617,16,243.0151807330053
5419,43,244.98957459836495
9738,97,252.17154747544637
7981,17,251.3894144179752
8683,13,249.49425699870477
2814,15,246.9118617053998
1770,45,247.85725849611902
3059,49,254.1108299346638
6350,29,236.1283112130066
9206,31,254.00048153942066
8940,79,246.15746479505037
3882,2,250.8614817471128
4212,97,254.9396233425419
7917,31,241.89792358789293
2142,23,250.0675945083728
8803,22,252.52598334648968
4693,86,248.8475922033051
6081,68,254.66486742690384
9169,68,242.79557754588134
5684,14,252.20728399656093
1723,81,253.77168840574626
7762,70,254.74811711352177
4093,50,244.87164365031975
6662,67,253.64059325336063
4812,97,260.4264188347527
7425,30,243.3471344663974
5494,22,250.7365050650468
7476,1,237.0743349918761
1404,30,247.6764165041764
2257,38,251.89167619109915
5583,6,254.30977058460647
3410,69,247.00233183992947
2704,33,240.13931074490498
3516,17,247.8068439781606
8955,52,253.32861341737734
1210,79,254.70320778722188
9037,6,241.91422763664582
5823,58,249.7363191791713
8462,83,248.8934370993094
9117,20,239.5341465903351
4399,20,245.39711579349424
1678,70,247.27436209134208
2793,64,252.12081943572844
6996,48,247.6875956321481
1864,31,241.99199888400935
6683,67,246.31022411952137
5912,91,256.8968824465965
3975,15,253.58786413071385
8211,39,247.80206726720652
6087,6,239.47346631160846
3719,25,250.12690664280524
5942,88,251.70021645879234
1772,7,240.13450461652147
6292,99,249.2312847474862
7272,3,237.55700425030153
9313,80,255.23060108028923
3990,13,250.52986879943285
1313,19,240.55798852339228
5009,27,243.25922883985785
7102,74,249.45671872517516
8964,99,257.77549840770524
2133,49,242.61726408485913
4517,55,252.87448787784402
3383,23,236.84492488091524
5953,56,239.99306644664216
7946,8,243.8876399953055
4890,5,243.33763690235207
9203,49,249.24095583377914
3310,90,248.72380081461114
5694,70,248.7954950683716
4143,89,249.87349856462492
5432,77,259.6907875647909
5625,64,244.7691096557188
1896,98,249.24270453078103
8360,56,244.27309242668483
4888,77,249.65231134152975
3814,25,253.44955558736427
2359,69,253.50727784304732
4329,32,249.77974436991752
8820,5,247.2197739788794
7864,10,249.24950679698946
6563,64,249.12419214846236
8295,95,256.543270395981
8342,7,252.0817021666451
6835,94,253.02657325936383
5890,62,242.18373467881682
7227,44,251.28221511474823
3627,93,248.469051859613
3075,10,242.65365705341998
5746,13,246.6554028974705
7597,79,254.3028022141791
8642,42,250.43703406369445
9185,97,249.43632087676542
3798,10,257.9444917822111
4834,96,255.68476105404127
5076,90,254.97503240519632
9715,5,252.81237683013083
1509,35,240.68041145283792
7208,60,251.22579806067947
7584,54,255.74307974957225
3198,49,246.7284531610257
7073,33,255.52249297561116
1958,85,248.83466416121075
4620,33,245.7613827027973
3432,6,240.01466718140887
3722,70,253.7906802998996
3255,61,249.7913959745819
3930,93,244.9461943842858
1062,96,253.29318936620473
9104,8,238.36734619904723
8340,79,251.6677622862088
2822,61,249.07556289195205
5733,82,256.79087248048495
8029,15,240.12158412694396
4300,98,253.35067426338122
1380,42,240.2596429670636
1594,4,238.53323282725884
5545,25,250.54134099960405
3689,97,243.3481345790639
6904,99,258.68236682200353
4786,96,251.76412883550256
2858,5,248.076607725043
8493,66,254.22473573648583
8140,18,249.27260066261027
7918,49,255.82822233302065
6865,85,248.49544782011583
6085,84,251.035524754172
3538,58,245.06158740490056
7046,4,242.49423223216914
1949,18,243.31607631932405
4120,96,257.0698503578744
5641,35,246.87172829826923
6092,79,253.26844187096938
2949,83,251.5323494802883
1670,35,237.6375867033177
3923,82,250.71761485074677
1989,68,252.2346556001592
4938,7,250.33841097259875
8471,28,242.1840080086772
1819,99,257.5610165274339
7765,68,259.00367792360254
4425,64,245.6601964725757
2925,27,243.998875944131
8157,99,260.65938393294505
9930,23,249.5103469740138
4551,5,239.08602617502612
2122,57,244.30981151660856
9751,1,242.96575290132404
1095,99,248.33863360599457
5163,31,244.36407181831152
7629,99,249.8351922040366
4826,70,252.36721619132118
2581,70,246.85336100279244
6699,45,248.02923155142423
9226,2,241.4634320222038
1174,49,239.57103822027955
5874,66,248.4255882564454
4113,6,245.28929835109324
4966,45,250.10026700042982
4955,5,246.1113126702447
2508,42,254.68668479370658
6583,26,243.49900576281638
5413,50,254.8712384407625
7932,67,248.31901090903912
2113,51,249.62396398786248
1989,74,254.57821824031436
5226,64,254.0973069217892
5313,50,243.21457066603517
9678,29,249.02653809592005
2039,25,248.17495230214777
6688,92,243.9888845823271
5833,99,250.04778232865198
8016,64,248.0738550983382
8460,57,256.4203367834101
7392,13,245.53082433875142
4290,45,252.77144306105797
2680,62,245.40306921537405
7674,80,246.6486254814604
3500,96,255.74429223407054
2358,60,248.79317732385616
7165,81,245.5409051473318
1688,14,238.26349555100646
9305,9,246.6315613622788
1614,71,254.91554322823387
2600,8,244.60894044372773
3648,7,248.6650059124624
5830,18,240.00345098144896
3223,51,244.60285791398056
5315,69,259.31514486339233
2797,76,248.88689518429493
1753,40,255.1898799381118
4726,5,245.8512726496315
9431,29,254.9508062134869
7174,70,246.8094422611134
7416,7,249.6309647941502
6146,33,246.07343632011393
8556,12,243.72975490575507
9757,34,251.64652817135644
8376,10,238.55680634744238
7165,29,239.72896481902538
4822,44,245.83336402824526
2712,37,233.7009747345762
9513,39,257.8293150392262
7028,46,253.98817581677534
9076,98,252.6805409196757
6707,41,257.66970179437794
8538,28,252.48118459325048
1385,48,245.86925622714452
9704,59,253.56661601851565
1611,98,249.30058965624193
5243,41,239.10624954614676
2778,60,252.11126245782046
3197,45,249.3926465086415
7616,2,241.71161649672163
6356,5,245.1129077144134
7175,8,242.16091593184743
9879,36,243.8477494746407
5366,8,244.81837924554955
8133,72,257.8493362471511
8142,47,239.8490921394651
2294,68,254.2652829912109
2219,49,241.1303429592772
8834,51,259.8656575466574
9862,45,248.47537108819827
1253,74,247.93109623298892
2939,25,245.71504816859198
9655,46,258.93176836276956
2185,6,236.24368581854418
5907,86,252.55940084294167
4346,26,246.86001238914963
7195,89,260.0378542241426
7457,82,251.7220516945542
2000,84,240.9346044036687
6231,46,246.0600168793918
9263,93,256.48046319684727
4348,56,258.3943654613461
1081,64,244.4089052233289
7988,94,255.6229628486624
9763,68,251.92089342422145
8163,19,238.14311209316426
6494,2,255.33704660103086
1890,14,247.47986399073145
3716,28,252.71952799769375
2706,61,244.90957560497753
3305,3,244.8442869990759
3307,90,252.5131309944703
8534,65,255.77811490555393
5797,71,254.18309386646544
4604,60,242.87597041569032
4058,90,249.88078435947548
4197,57,244.9968543461556
5205,98,254.9743012928734
4229,54,243.91910115923503
3273,56,246.44509317627387
5435,40,246.42836509472386
2718,17,250.00076656374748
8222,88,248.76562608316996
2097,37,244.88120352387216
7490,55,245.0983538708105
3971,35,253.70712848813534
1628,26,250.4802727647467
3248,24,242.77505512515395
3226,10,252.11764214420876
9864,87,259.1797228118884
1685,42,245.36358275031535
8289,24,258.1472096642678
4916,91,249.61640287832688
6745,15,240.65448745404345
7485,24,245.80258981651497
5383,49,250.81366609695428
6554,2,242.76557704323773
9324,61,249.0040329626983
2333,23,251.11176294184733
6707,96,258.5447284172693
5628,5,247.93083800263278
7788,83,245.85970629619658
5024,35,253.45905791591196
2339,91,252.5051658530614
2530,42,250.41935581937503
6999,43,242.78147116823413
2751,20,241.38602343496729
7402,13,240.9406557674773
9605,33,252.14724645064027
6238,47,251.33022152925096
2230,49,255.03441615932397
6782,65,247.3538752937445
7874,10,251.3154270375598
4223,30,246.34591935691608
8686,43,237.69354905028152
8268,25,249.30879957189967
9215,31,239.81121048071412
8019,1,236.24463489515557
2112,47,245.67901430351498
6924,49,247.62026830385668
8155,43,257.85657193868224
3235,71,243.5859596070426
3714,42,250.9334832135009
5868,24,257.2323264889037
7022,56,251.7027234923161
6952,89,255.6725023627797
1533,12,237.48085572008893
1561,3,239.9869576262138
1479,17,248.46381931107535
8864,77,260.84600142750116
3064,97,252.6343381896706
3178,28,249.05712641800827
2581,84,250.52206634633683
7569,84,252.87748793446679
1030,42,249.47811804950575
1467,22,242.36928009489608
9068,98,253.21538752136567
1291,66,248.18702555663555
7694,13,244.57398719821578
7658,93,252.0716899662812
7117,23,255.95732511114585
2225,22,246.27005108437407
1960,7,247.36061788136172
1008,17,239.17972211447815
2887,84,254.3133472786265
6130,49,251.24556562332089
1977,78,242.0372089151793
4392,7,246.7703634838386
3382,85,245.6453981650435
3139,89,238.5517708922999
8887,91,252.4082787926647
5839,72,248.06633438365088
1581,74,246.35044718457448
6590,5,241.50918316991326
3261,56,241.6137716573491
9418,26,245.2879793393694
1465,58,246.22339919541966
8179,78,241.22986133943374
7213,99,253.690152186458
5349,24,236.37420067214654
5385,61,252.9054305426704
4110,84,246.6968260299023
8523,54,257.5241862327324
7179,19,243.13415307019287
9137,64,252.99185866782486
1696,30,244.25782979091417
1920,69,242.34314950325899
3526,23,244.8054983697647
5837,15,247.1963559176752
8189,47,247.295777758131
8491,94,251.08048494606237
4940,78,247.57486427003857
6141,60,244.66561689315233
5996,36,245.05861690730535
2034,53,250.312026216827
5826,64,248.37558322478216
7443,83,251.1790502974335
4756,39,246.60083836189025
4499,53,244.7234672175922
4190,33,236.03792591029978
5828,28,246.89051484579392
7761,68,255.46692712926136
1536,89,254.5060034380722
4786,35,252.20529508896703
9959,88,256.48105469401787
7293,69,247.08390822667144
3952,60,244.8782848403943
9051,96,254.58092722649195
5684,36,250.36670323319473
7860,43,257.38934962433206
7383,63,249.21493862486685
5464,81,250.38436453874897
7907,31,251.3389660128173
6443,48,240.4552913592425
4254,77,256.223734298938
4540,78,256.8666762672462
8904,19,250.38207416305679
5564,39,241.10864326050122
6599,9,249.31389010366874
7044,76,250.14801410611014
4681,61,249.49172897272751
7104,68,253.25742463207504
9033,87,254.507106349162
9300,58,256.0235124985796
7546,93,257.2897756037959
7102,3,246.1131488539597
1478,56,250.1003241179589
2802,58,239.24615013361085
3691,75,248.0655020036628
4580,74,245.9053158985305
1924,39,247.94915804103096
1865,13,240.6795969543958
4843,25,249.05168024339798
9320,1,239.29125924297946
6275,37,248.80636961924915
6159,48,243.65151790128994
4731,40,249.3935546907198
5408,85,249.90746798935638
6937,32,239.49439474973803
4353,71,249.49732841851122
9120,46,252.8840891253206
2383,46,243.12900592346287
2122,88,244.69906012590022
1382,65,243.0959249510359
5956,13,249.53426461228605
5005,88,246.4983512937272
3773,53,244.52036448796594
3817,60,241.42894505563066
7839,23,242.54427336030068
8029,10,255.92165926441976
7783,43,250.3024410153183
1945,86,248.24102702896988
7658,20,253.5793668360494
3269,81,254.595871336979
3862,27,240.85018051459448
1739,83,254.08207895377984
3844,68,244.58381729069802
6657,38,243.81423353087325
4617,22,240.3781426517072
1770,43,244.62593068900864
4702,42,243.87122194917572
5690,6,244.04094885658765
4423,22,236.8207296782771
1492,85,246.66394893398527
1929,35,249.6103665760134
7573,86,253.68257312205833
7287,10,249.9103444484968
4156,20,242.7732105705862
4789,94,245.41562687294706
7177,96,256.8079735726148
7769,65,248.02250653593788
1207,23,239.5557654127007
7896,15,245.02909328320305
9394,85,250.09547269659274
7651,62,248.72475765659883
3632,67,254.94815414423817
8981,42,253.8924715415897
9381,85,255.44353916386214
3707,94,252.8353820015248
3473,3,239.28498500117084
8480,68,242.0877401087456
1971,38,246.32220368409398
1623,21,251.23038049454172
5799,59,243.3412882677461
8820,97,253.70567905487414
7494,40,244.82080712012203
1420,58,251.8770010898291
3211,32,253.51722012495145
7318,68,247.7256398393045
4693,53,251.8326762538024
6919,5,251.71553566802567
5152,87,254.55032964468893
3944,62,243.09202246044816
8937,3,234.29670536047308
2861,23,248.450626431503
4335,68,248.83078035018562
8622,36,246.31528351796425
9036,26,250.20736397486584
7407,67,250.93242886737625
3350,66,245.54440475555847
8811,58,249.16777227803848
9325,17,242.70573254058658
3009,52,247.85203959930433
6954,52,251.51655318485933
6833,27,246.15183107489426
3072,55,245.7124150062975
9003,80,248.8683617948563
5716,89,249.74097836208253
9542,19,247.34167186141653
1777,15,247.56895847950722
3972,18,247.78148952231678
3613,33,250.4678116685754
4186,88,243.97546797206851
5123,82,247.4136709857108
3153,22,235.10631634724749
6168,16,251.4903552404666
2736,20,245.96808849340863
4901,67,251.54205937834826
5154,52,242.65559188160213
1256,12,241.6073037196988
3269,85,254.8013559786897
7705,63,247.8613104911087
1764,32,239.6062585896947
7638,72,250.29301610205727
4386,61,243.3911452758108
1922,29,243.67401327368327
1270,85,247.02779311042758
6457,96,253.6628169942728
7962,20,256.35067628196634
9486,83,257.044976671177
9448,91,253.88754772563914
1226,81,244.29241711630212
8426,30,247.2383876589642
2679,12,242.29911417327057
2123,34,248.19094566125472
5807,38,260.4376708590359
4025,62,248.37104622739815
7941,86,256.5930211253726
7156,28,252.76230527769854
7767,44,248.61391873590065
1932,49,252.2460831443258
4567,34,246.7221677748795
8716,81,253.32315271639237
4749,94,251.36457308895885
3510,82,255.811645399491
8309,28,245.1025835097266
8873,36,244.81702439449109
5279,49,247.76190660091282
8654,5,243.84479642281295
1779,31,247.6744145156047
7597,58,255.67664109990207
2691,35,242.990043137833
1009,39,247.98904516745188
1355,59,246.48036890591288
4626,1,237.45123771408996
2389,17,246.80933653026264
1820,88,249.553722281384
6281,97,252.5242095538336
4846,70,257.657975391452
6802,98,249.8897795058151
4315,58,246.59880365690134
9036,72,255.37577185399584
1390,46,244.41492188189625
3638,18,250.4946294785105
4971,69,248.4164948729791
6851,18,238.25588032940536
3667,77,246.6874228006392
1339,38,241.84332437788672
2384,44,242.83443883112972
6314,51,243.7907470304476
8138,31,248.24917797584115
1498,10,245.5394783066216
5918,14,240.63606246871288
9668,87,250.25119810418173
8574,95,253.97992781474358
6161,78,239.6940579562281
9379,3,238.6773874614
7730,47,248.46985379311187
5745,48,249.30120806934931
1940,38,244.4789120495813
5955,51,253.36094663957192
9984,43,244.72418521259823
8641,28,248.70509492060845
8169,85,255.34323996705535
6917,53,249.4443455041623
9737,99,257.7140286638981
4035,34,247.6872605234375
5707,88,254.85312899411412
5522,24,248.79986248952545
4438,79,240.68929623919303
5364,1,243.79489757834156
1225,29,254.37687217455345
3467,56,249.44499755302797
8903,59,255.33365489337658
4945,67,249.335995126273
6737,72,242.8439444981504
3697,43,247.52155088527817
4009,25,241.79374251466024
9592,83,246.4979317385707
4486,74,254.03919518653902
2650,13,242.41755714831316
4087,39,249.9271041984101
7167,89,252.33934119107116
6898,20,246.84002934598098
8904,2,246.93015711201707
7290,8,241.04732744351597
7042,44,239.392597847061
2831,82,259.7963179949245
3834,55,251.83068851627348
1258,28,241.5301518805444
4246,95,245.00424285029345
6671,11,241.85777833287221
1234,71,246.74031282110886
1210,31,244.9851638578471
2740,97,246.22272166329608
7220,94,254.01633035243725
7761,87,256.51868264929095
6123,95,253.5225213693378
7401,3,243.5143394534527
9926,85,244.57083583553288
3175,78,254.41995710558004
8684,84,253.83918694390644
7542,78,255.27530611986452
4747,39,250.06148319203265
8447,68,243.91129186290175
6724,78,254.32886223616876
3517,55,252.01815945752713
2338,46,244.83743789080194
6292,98,248.38271587094522
1253,52,248.08800207491433
2142,48,253.4700881216993
6418,39,246.4088805134105
9539,12,244.60629543631796
7818,56,240.07403517813668
3165,50,242.90369302261357
6239,4,243.7537695269744
6674,16,242.46588452956308
5409,61,255.56369891808643
3581,66,254.974657972206
7332,9,254.30228632843352
1311,8,246.76540024850533
7866,88,257.04750922575437
5721,84,253.99316479782192
3536,91,255.28202647360087
9026,97,250.88477847622966
9265,13,242.76247196731302
9276,93,246.57756242621798
6324,61,248.02499482048103
3306,90,250.4600875653607
7583,75,253.2542053045839
8797,46,242.07138269032004
7716,72,257.7300581943267
5136,35,253.22679875615137
7133,13,252.30461400203566
4805,19,247.67001443936144
5966,53,247.5391122959019
7660,23,243.01171655101388
8864,98,249.92699285298394
1612,68,250.16628114035507
9191,80,252.91935436030934
5450,7,248.58162103609627
3065,27,244.0062909703732
3097,75,259.388880523624
1245,57,239.8374702563152
7744,88,253.2380676813015
4510,23,245.0774835053228
4040,14,248.51781297391707
9576,14,240.8409255314849
1238,71,251.15588146015926
4063,31,251.1905198574754
3510,59,251.1269339018138
6151,58,247.81548146006202
1090,95,254.77060943485822
6041,24,241.04557684154037
5152,63,247.76312890741937
3324,42,253.57401376499814
7995,14,252.02224533237222
1090,61,252.55847925763567
6137,73,240.7233744322505
7193,79,247.45039839177403
8872,15,251.67964460213815
7615,34,245.7711471984909
5845,50,252.21090015838928
2800,6,245.38696109329217
3545,7,237.93602077492386
5577,19,242.46741230353695
5655,92,251.77775556122035
9915,51,253.43829797785068
6248,82,254.39752774424974
8216,11,244.22137638809684
5357,53,255.62168936637184
7463,86,246.59282840497988
2923,61,242.72528381447648
7713,26,243.10245794095442
5979,77,253.7824924119908
5231,95,254.46868893412523
3509,78,250.16739148455378
6499,3,244.77574190971865
3813,34,253.5581552419293
2289,99,245.80905550181248
6022,92,251.62196670877137
9539,87,245.46018808808728
2619,56,250.43272917272282
3529,82,248.78927329775775
7024,89,252.92235519537022
9693,31,242.35288201143868
7986,93,247.83032090410606
1593,94,246.63961956282816
4443,75,249.71019071642164
4493,5,248.95877840616737
7380,53,246.96663238455542
7621,38,247.8719832392724
4945,15,240.74198403993668
9931,81,251.91977083101406
8387,28,251.61833302993665
2728,94,246.60255389645985
7481,38,255.25542774790975
2389,95,252.46774424254937
9553,20,245.24712086102386
5999,93,254.12084721600172
4928,78,254.21240136794748
7128,38,242.79700304764847
7921,60,248.81353770511055
7937,90,255.60103113584105
1225,82,241.96523428342633
8211,82,249.7765114318195
5884,76,245.78306054972836
9208,45,260.53334878370566
2604,39,246.88353691834675
6115,17,240.40318655695214
7048,32,246.5147898149162
6678,96,256.26068074529235
9930,53,243.63496999109597
6084,62,242.8611753958861
7582,41,250.69506541327308
4582,68,245.82577160168742
3116,90,244.76970681970184
7227,48,245.90403364652082
5922,47,247.37311341605198
2545,14,246.8086698324178
7379,53,250.76607075692087
2337,58,257.92087233226874
1280,70,241.89424293641554
6932,96,254.55995604476357
9757,19,249.54263734963416
4819,78,256.4133486427982
4838,36,248.10185314167202
7722,42,237.75102060790755
8108,3,249.84043435206658
3755,58,247.24263891141945
4174,23,242.88638031516953
4927,57,252.33763529207502
8888,56,258.3826396920609
2725,72,248.19430775588387
8837,12,251.58599559245775
2333,12,245.45085800401694
6583,94,240.69320331284695
6800,19,246.0114611002659
4888,60,242.67816749875055
1296,73,254.11745037908415
2666,50,248.45701177272713
4778,90,257.5172677392384
1452,50,244.65889873298838
2417,90,249.00317255794664
4244,16,249.49216118927245
9938,54,258.01368222743395
2775,40,247.11613979931548
1457,31,247.74354401727896
6537,54,243.7484164688659
9412,21,241.4619235460766
6606,87,251.6963897617837
4353,11,237.1369483688349
8951,33,237.71715487099297
3241,39,240.6149161701921
3694,63,251.78620016177697
4418,29,252.02802618895788
9095,50,244.32770978758296
7582,47,248.08650930077204
5321,85,250.58737209958045
4648,76,244.1181877343985
4762,81,245.79203577537632
8286,20,241.8663513271508
3912,65,245.28416536412425
8347,2,244.34761068741741
1527,62,247.70169929383084
5391,58,260.02301490003936
1871,80,238.8586042733661
1895,91,243.77012632428367
7885,94,249.41281050048946
9075,46,242.90128941784127
