Product ID,Store ID,Price,Predicted Sales
2613,38,5.3,252.26299329567757
7465,38,63.81,252.2627727174102
4429,1,16.68,252.26112932991447
8857,91,61.56,252.26106471041777
9408,37,15.3,252.25523967971975
4081,35,9.05,252.25446988312916
3382,89,24.39,252.25396584967112
3448,90,29.15,252.25310659490827
4682,43,44.19,252.25270318890142
7631,92,72.52,252.25211566604906
7136,49,45.49,252.2516986111433
6143,47,53.07,252.2494191053065
6254,33,76.2,252.24778192786297
8358,84,99.54,252.24727362854776
9820,75,91.84,252.24654360787213
9800,87,60.93,252.240139300463
8262,77,19.44,252.23707852711357
2270,20,5.45,252.23480030955184
4725,4,76.04,252.23205789649182
6265,87,6.17,252.232039600923
5576,33,71.5,252.22612136688593
3974,68,22.46,252.22567001131637
7846,80,86.73,252.22489598964586
6966,97,12.82,252.2196610127561
7159,96,82.56,252.2192904551418
6144,76,84.25,252.21894485385369
4788,2,43.92,252.21843142138877
9675,62,61.45,252.21826880883438
7242,33,72.97,252.2176801854905
5176,26,5.41,252.21674703697926
4472,79,39.59,252.21403053957533
9430,31,95.84,252.21398258897665
8418,78,9.73,252.21149330380763
9681,49,94.6,252.2103713911254
7667,97,76.05,252.2070958334298
6939,95,86.01,252.20686349517405
8534,69,39.47,252.20683049867924
9308,78,90.95,252.20351656520344
1761,94,21.73,252.20219126676875
7787,1,39.63,252.20206633115197
9967,22,95.23,252.20037768271212
7780,1,28.24,252.1997097051498
5387,76,62.35,252.1990447698048
8279,81,44.01,252.19887100151053
9301,23,22.75,252.19700815732236
9568,22,11.76,252.19651494616627
7569,94,63.34,252.18996586043326
4739,88,60.74,252.18910595233675
4988,74,9.76,252.1834566376052
6303,40,28.63,252.18247209427253
4781,72,55.49,252.18165553757785
9904,36,65.06,252.17970791061728
6990,45,70.35,252.17717934400955
8302,39,15.24,252.17715815641864
7154,87,42.94,252.17591587800578
3525,28,56.47,252.17374218880812
9704,5,91.76,252.17043326996514
3123,92,21.93,252.17025708990883
8641,69,41.29,252.1702169864543
7701,97,70.33,252.16950312941563
4119,43,62.25,252.1687902182146
8442,43,90.47,252.1683343866444
8514,99,16.98,252.16730433906625
7962,96,14.76,252.165803335899
4683,35,44.32,252.16573292429382
9692,70,42.81,252.1647417331735
8224,77,8.63,252.16122267872535
5716,39,38.76,252.15634774787128
4676,74,28.01,252.1556859093451
6231,94,25.88,252.15380747224773
3696,93,21.17,252.1535427308231
8694,84,91.2,252.15253902975599
3567,54,15.59,252.15185688870503
4019,58,44.16,252.15124761771517
1205,98,26.46,252.1511023525364
9630,85,78.92,252.15072081573422
6932,75,79.6,252.1498239186983
6857,22,26.2,252.1492364510479
2471,23,14.7,252.1491305855144
7059,74,25.99,252.14647886702156
9107,3,66.63,252.1452904030268
4822,32,81.33,252.14344887700182
3366,62,75.15,252.14125047569848
2968,69,65.28,252.14123538252198
1363,85,28.05,252.13929058510993
4190,34,73.16,252.13876793191525
2738,45,83.08,252.13793269721285
5786,52,81.94,252.13503842075403
9271,89,51.87,252.1339526697485
7791,56,11.3,252.1328923683318
6942,9,21.16,252.13181594866634
3806,82,6.01,252.13137647339738
9964,23,58.53,252.1312200221625
4018,89,78.39,252.13109092500918
8896,72,30.84,252.13001655191405
2671,72,5.76,252.12867798356945
7564,21,17.31,252.12713057961068
4186,90,26.74,252.12711165100117
7461,79,55.73,252.12292550189926
9601,77,19.18,252.12228415859448
4883,89,75.85,252.1176661376706
4181,85,79.12,252.11713938634125
7774,86,31.76,252.11444778670491
7400,89,25.53,252.11423347902007
6017,71,86.63,252.11298065207336
2736,26,9.35,252.11232667553023
7131,18,29.85,252.1106962586228
8942,8,91.16,252.10983832643043
6441,34,50.88,252.1056835639825
9690,77,76.39,252.10562173637445
8982,88,65.44,252.1056163974401
8151,72,28.21,252.10539581343278
6713,48,95.92,252.10493204769085
9781,30,24.41,252.1038465658558
5279,25,44.8,252.1010317397787
6917,97,33.67,252.09871592256457
6040,70,26.09,252.09856256582927
9130,58,6.93,252.09852557414723
7360,63,11.71,252.0949157983536
6534,58,85.56,252.0927034304649
7078,43,79.88,252.0882930503686
5527,22,19.65,252.08683149537308
5529,91,6.93,252.08449377348438
4805,35,26.34,252.0802921730429
9008,66,52.95,252.07995378225598
5839,98,93.89,252.07979569463697
8453,45,64.1,252.0783799083416
7302,81,52.45,252.0739214157795
2782,76,77.69,252.07383640363258
5650,97,17.29,252.07301670110834
8118,97,58.27,252.07300007127165
4731,84,10.11,252.07229980828538
3754,92,30.98,252.0719093232266
9017,65,25.83,252.06858451140266
5059,76,97.93,252.06745526855545
1963,24,68.22,252.066652207226
5655,93,15.78,252.06662220919162
7151,99,36.31,252.06469887926062
9808,18,37.3,252.0605016925839
8903,54,66.79,252.05827939059705
6164,32,39.04,252.05633811786575
9057,16,82.22,252.05378274503573
4437,80,81.8,252.05064528190326
7417,13,66.6,252.0481646206681
9779,46,50.18,252.0472911898233
2023,30,79.65,252.04667855417853
3782,19,20.96,252.0463936393483
8625,42,51.85,252.0463912723789
3916,59,53.68,252.04136521684882
7548,36,72.45,252.04025512641277
1234,87,72.84,252.04003509207143
7775,78,77.96,252.03975891872636
5316,4,41.95,252.0387092842973
8163,66,31.19,252.03569742836703
7219,33,7.24,252.03547287713937
6932,41,42.28,252.0353114355945
9246,16,74.5,252.02961252710497
5725,6,20.63,252.02868094175417
9539,71,94.53,252.0256600889272
7219,76,25.83,252.02528049173267
9358,68,76.25,252.02527667638506
9441,54,28.1,252.02341680740267
4539,43,54.93,252.0231381593116
5890,89,67.02,252.0226438575589
8143,87,24.13,252.01991765016405
2173,65,65.47,252.0198597986581
8950,90,59.37,252.01577175043903
8393,21,96.94,252.0153404174873
6920,16,90.91,252.01421958304985
5622,73,82.13,252.01352808948
8191,42,67.6,252.01285691806595
8274,40,16.58,252.01278901181658
7949,76,67.14,252.01263948144066
9532,57,60.14,252.01085642345157
8895,13,16.55,252.0086842715355
4977,61,44.41,252.00860322835794
4789,44,56.84,252.0067438380701
2094,85,41.18,252.00540105199863
6214,86,38.4,252.00519961636277
6127,98,93.31,252.0050778746646
8330,35,75.86,252.00184852412673
5113,92,53.27,251.9970878048019
5179,67,66.32,251.9950894140612
5947,71,41.44,251.99311993774816
6990,44,47.16,251.99268483300935
4198,58,23.62,251.99184516846165
7871,48,77.07,251.98781598407228
6452,89,88.64,251.98667458342678
9725,93,37.1,251.98637488607187
5602,78,10.42,251.98471643021986
5865,69,69.87,251.98369446078232
9266,35,70.03,251.9824175099076
8658,26,11.7,251.9787076739526
7493,18,15.37,251.9771689347685
6666,17,35.12,251.9767497723639
5420,52,52.02,251.97494466873522
4494,55,72.7,251.97410276442844
7347,41,30.31,251.97377219512146
6870,73,17.88,251.97248110970747
6598,24,86.38,251.96826520771043
4571,54,28.89,251.96575396511005
8049,39,24.04,251.96459291926834
9134,69,72.73,251.96440301468118
9024,83,49.07,251.9610630681391
3314,89,22.31,251.9600289707828
1951,87,5.38,251.95414243071514
6272,96,37.67,251.9539228575179
1434,87,15.3,251.95339188666847
8623,41,63.14,251.95056248367774
9770,16,8.55,251.95013885306088
2431,92,36.32,251.9498581194518
9535,53,33.69,251.94947277237253
8823,88,96.22,251.94910398090687
9456,7,62.79,251.94809682874495
9248,35,89.49,251.94586227731074
9030,48,40.27,251.9447795173886
7926,29,67.47,251.94211445592222
7060,27,10.2,251.94199219414307
6054,61,45.8,251.93919362293184
4825,76,34.26,251.93844946239238
2448,95,69.41,251.93702101900635
5102,78,46.94,251.93683050394242
4434,84,53.01,251.93603296039882
6127,56,87.88,251.93584310834459
6226,35,56.08,251.93562695012565
6785,87,72.55,251.93528743683748
9863,52,61.94,251.93451872811454
8996,45,5.39,251.9337751869223
8826,16,81.84,251.93139005762694
8909,16,49.7,251.92301367399187
7691,71,53.17,251.92272516726902
7692,77,8.43,251.92180205182524
6303,8,14.13,251.92064851776567
3924,47,13.07,251.9193145348612
9176,18,50.28,251.91888721259815
9699,99,24.54,251.91585983216396
7525,7,28.25,251.91523215003699
9720,45,93.4,251.91467326141088
3229,12,28.42,251.9144085965505
5823,2,16.27,251.9085405019023
7720,53,74.32,251.90821050886785
6717,32,85.23,251.90801061765893
9102,74,68.58,251.9078886550255
8482,95,16.25,251.9074286337012
7888,91,35.31,251.9069283828654
5999,2,55.24,251.9050227644407
4697,57,37.42,251.90371897443396
5433,73,50.78,251.9033025532335
3738,67,72.42,251.90076737228355
5571,50,47.45,251.9006760904847
7377,70,61.97,251.900387926983
7689,85,31.88,251.900293886436
1923,56,94.9,251.8988850403933
6596,36,96.61,251.89855942686503
9324,87,40.19,251.89587107905658
7218,77,77.49,251.89302183273372
9004,99,30.38,251.8896093630509
6922,7,47.38,251.8887527079126
8690,64,96.86,251.88820785113268
4605,6,6.07,251.88673053972457
7719,30,47.5,251.88612485968082
6983,47,41.52,251.8824454823554
5433,87,16.15,251.88205014962637
7868,75,55.54,251.87894598774272
6565,29,87.1,251.87645086764064
7443,59,5.04,251.8753600033159
2202,68,23.75,251.87241519802438
7257,41,90.01,251.87223065019072
9618,13,7.84,251.86841803152075
9486,83,29.74,251.86465408981505
4623,7,13.85,251.86442972655007
7834,14,55.44,251.8617809415587
7984,16,43.71,251.86079936237655
2889,61,45.42,251.8565090655369
3868,16,89.25,251.85348522397484
8295,45,66.08,251.85148598239147
5566,46,71.53,251.84930733179132
8519,22,75.86,251.84901801199177
7029,35,90.93,251.8443810617855
3814,90,18.17,251.8443751442164
2654,72,36.79,251.84368413684635
3619,15,40.05,251.84208108498635
6715,20,63.76,251.84206987346576
4551,57,37.95,251.8412907532627
2440,91,51.08,251.83928418940158
9290,91,26.62,251.83868165666124
8551,2,29.61,251.83712193025028
3192,34,37.02,251.83651440082627
6450,1,8.21,251.8335105067773
7673,62,23.04,251.83244433023555
6859,32,37.59,251.83157240333958
4076,83,93.33,251.83146496201465
9127,32,83.23,251.83079150461185
9300,21,46.59,251.82999544907952
8688,28,28.46,251.82794108194918
3040,14,56.29,251.8274106117076
5264,20,7.13,251.82714716810216
7940,74,31.16,251.82591237076065
7680,74,41.01,251.82514897259486
6658,66,96.05,251.8203576464014
8792,15,67.35,251.81938733843504
6435,50,56.24,251.81880074719808
1782,60,31.7,251.81843742970386
9238,72,33.8,251.81740519723908
6493,12,37.13,251.81714546967984
6710,15,48.46,251.8170445879926
9178,72,68.73,251.81283263831764
3948,98,29.23,251.8081167054594
7342,8,77.81,251.80602532975814
5862,47,59.25,251.80435106360952
5110,30,6.68,251.8039517487516
7934,65,38.78,251.80360854950655
8988,77,63.75,251.7997564990966
3471,88,30.47,251.79926951270656
4562,83,94.71,251.79667752046217
2868,45,23.87,251.79383328686873
5008,73,85.5,251.79037728353975
6839,33,99.49,251.7895280532663
7052,51,81.54,251.78907608772886
6738,31,81.69,251.78870302112978
8921,15,61.26,251.78833640572776
8330,58,79.84,251.78818493149123
4307,67,77.9,251.78705731128935
3032,81,60.13,251.7864912137269
8323,82,91.67,251.7857746792411
7521,84,35.13,251.78487712834357
9407,56,17.13,251.7771590368352
7735,61,31.16,251.7758888809358
7817,53,90.68,251.77307112000722
7264,79,83.82,251.77140972472912
7940,75,19.59,251.76883794545768
9645,83,85.31,251.76740766743993
7281,99,21.2,251.76528374616188
6734,28,9.53,251.7647527497311
7416,84,7.24,251.76418480574384
7509,99,47.7,251.76283496750153
6206,97,92.8,251.7612539052705
9143,79,5.04,251.7594437818077
8944,55,6.08,251.75835131126757
9047,13,8.42,251.7582529387716
8362,13,61.79,251.75732577220222
5409,71,44.8,251.7549454586031
9700,86,62.87,251.75209862724924
9101,48,86.65,251.75186372515728
7437,57,26.69,251.7511383198045
4917,56,61.79,251.7452558844181
9168,6,38.39,251.74279923345782
3084,5,13.33,251.74140665227384
8551,52,52.93,251.7408808219432
9434,55,83.27,251.7375741489196
9811,14,80.63,251.73755709911688
9374,90,76.86,251.73534790480753
5967,31,44.81,251.73434822033013
5291,6,17.27,251.73271800762265
9782,76,38.05,251.73021000986932
7668,18,23.91,251.72999394410982
7545,39,26.93,251.7285147956497
9395,75,65.24,251.72779712294872
4362,84,65.48,251.72590002463383
7037,65,93.01,251.7255986524844
9087,84,61.61,251.72509434416256
5287,61,58.63,251.72445833242546
7107,50,23.19,251.7240868972266
4184,29,76.16,251.72398212756022
9559,33,19.38,251.7236233385223
7831,96,17.85,251.72020849085368
7275,28,85.96,251.7192901683104
9008,93,98.25,251.7184674297793
9491,74,5.15,251.71588095879818
9222,16,32.83,251.71489597270875
9189,40,5.82,251.71486639239782
6635,57,99.0,251.71418242336068
9482,28,21.42,251.71398790736353
9888,90,23.44,251.71288331828453
1577,55,81.78,251.71131365058758
8818,82,19.17,251.710665810397
4818,56,33.86,251.7091631642434
1342,84,39.62,251.70758875162858
9959,52,86.02,251.70733141748488
1615,89,47.2,251.70724631862515
5122,65,20.78,251.70351226072586
5605,16,33.48,251.70283692375654
9014,56,32.47,251.70014073107092
8969,69,82.89,251.69857881696305
9753,2,18.84,251.6974462973598
4747,31,49.68,251.69685396182055
8555,98,81.74,251.69665041478257
1003,22,70.08,251.6954954859047
4303,76,76.49,251.69468801263196
8515,34,94.11,251.69097081632992
2309,32,7.33,251.69004387598707
5262,57,6.44,251.68969805824415
9848,76,34.7,251.68936707516858
8537,49,30.58,251.68775172966204
9281,42,57.98,251.687712216
9104,70,88.61,251.6867949666915
8272,35,27.46,251.6863927055577
6834,93,81.85,251.6853441939978
4946,14,45.91,251.68261297632654
9253,50,97.68,251.68180846901691
1256,97,64.2,251.67958468150118
2780,39,14.95,251.67508420716146
5551,33,80.65,251.67420491607095
4088,2,24.57,251.6729575876763
6493,23,32.37,251.66990919407235
7075,7,50.28,251.66718245370242
5970,95,36.38,251.6668726840227
6345,41,14.21,251.66483852043342
7449,18,65.04,251.6641979058884
8373,33,37.59,251.66401287258844
8049,18,56.58,251.66389384934013
7755,20,16.07,251.66369496540403
6912,70,70.16,251.66182226256663
7529,74,72.36,251.660617571293
2015,31,40.4,251.6601152600781
5015,62,16.39,251.6581508254592
9590,92,69.11,251.653013018689
5773,17,64.05,251.651184088325
4494,36,36.06,251.64928947884536
5415,16,68.62,251.64882489217
7439,94,18.61,251.6430581383613
2631,39,61.72,251.6420692561597
6479,68,48.37,251.63961961374525
7933,47,9.19,251.63813913152674
9257,39,24.25,251.63663363744817
4081,97,12.86,251.63297660624778
3559,93,85.44,251.63294116066936
6450,95,77.0,251.6318180165716
8862,96,8.14,251.63130010245192
4539,71,47.93,251.63025195869295
4066,85,25.16,251.6293451875734
6476,58,26.02,251.6283425329012
3261,65,57.61,251.62804777437742
2413,85,53.25,251.6242361020933
3615,91,44.92,251.62261813939867
6717,37,52.78,251.62173831098093
7717,18,69.91,251.6213851717406
3670,75,40.73,251.61868371141253
7606,44,52.89,251.61590405843953
9489,71,24.04,251.61503657605138
5396,69,11.72,251.61199770335003
7426,82,53.85,251.6112977660881
8151,40,98.92,251.60984178392093
7473,18,71.68,251.60713432734718
9127,17,37.64,251.60526130212642
4435,89,21.29,251.60291863613165
9765,87,7.01,251.60213538741917
5170,11,29.84,251.60021943856717
9527,41,16.18,251.59988610428817
1029,90,16.17,251.59951656375785
8353,67,9.22,251.59543657359472
9865,29,42.94,251.59357783633732
9970,86,93.06,251.59213890074025
7434,40,11.02,251.59122636047832
9875,32,65.07,251.58934842927636
8957,92,31.01,251.58844771814614
8000,1,35.97,251.5875576108192
6940,87,11.2,251.587338885783
4998,69,45.05,251.58395738925077
1673,89,10.25,251.58162479789803
8371,61,13.42,251.5788814723768
9848,2,47.42,251.5786588625869
5774,12,94.8,251.5783774914427
9150,90,81.77,251.57683373151534
5426,44,48.5,251.57428664203832
5425,78,14.83,251.57311668110202
9844,50,10.32,251.57241969337065
4719,49,78.32,251.56993335588908
6157,28,6.12,251.5698357938011
5028,52,63.51,251.56620262476574
4793,96,24.12,251.5634972760633
3945,40,87.73,251.56301810586157
3414,97,27.68,251.55943431690048
6255,19,67.49,251.5591503892964
8983,15,28.01,251.5591018376105
7054,43,84.19,251.5568433909718
8601,4,15.74,251.55073537394293
5884,74,41.45,251.55038797332182
4137,82,50.1,251.54568117839813
7849,20,63.25,251.54489459286233
5649,74,6.58,251.5447571233113
9102,71,44.11,251.5444191814602
3656,7,9.5,251.54367847315777
8603,29,77.24,251.54331331778928
1179,75,88.8,251.54247360243696
9210,90,11.61,251.53878816043215
5569,12,44.58,251.53800294997112
8372,43,85.06,251.53737329057842
9984,35,40.66,251.53590670716477
6150,33,15.47,251.53257845017694
7517,80,39.11,251.53231910102272
7502,81,80.04,251.53198426085567
7578,22,76.23,251.53150225611188
6251,55,46.52,251.5300539062231
8775,93,70.8,251.52809425567034
9419,4,42.08,251.52448297293495
9676,98,29.11,251.5225121610719
8253,38,81.16,251.51964751683155
4838,82,61.18,251.51902732328537
8604,54,27.24,251.5183994316145
9086,79,85.68,251.51769377609295
5622,32,82.59,251.5121404949137
7900,61,52.88,251.5115822380772
8691,22,34.92,251.5094460811576
4887,76,38.64,251.50869798281633
9841,81,84.05,251.50867373696647
5577,23,10.93,251.5078122115141
8319,62,51.96,251.50580664960773
8565,90,43.1,251.5046256543789
5226,97,10.58,251.50435978329176
1655,50,26.83,251.50434186669133
7867,79,33.68,251.5042162986809
9383,55,98.47,251.5040222059499
8096,71,58.73,251.5036097914772
9066,20,80.13,251.5031547309287
4268,51,42.98,251.50307771238698
9413,23,81.85,251.50174002072845
4749,99,93.98,251.49896182635135
7976,39,72.45,251.49809149739286
7476,94,33.61,251.49747248264038
8686,74,88.79,251.49731323577058
4840,64,24.16,251.4971472584726
6746,4,68.65,251.49532811764146
9192,57,44.4,251.49103249570243
6823,73,36.63,251.48859172890081
7964,19,76.54,251.48850485727317
3525,40,43.34,251.48817848573182
7654,54,27.35,251.4862256282957
5035,68,81.79,251.48530443507244
8167,81,81.34,251.48508847263153
7063,24,7.7,251.48506973349058
7306,41,42.65,251.48425039170158
2715,31,29.81,251.48320166664175
9913,25,52.41,251.48205179987997
8338,18,36.13,251.48140178713206
4820,13,66.64,251.4801663344772
9762,19,26.52,251.47996495224555
9393,15,82.03,251.47657665894909
6273,15,41.25,251.47594491982198
4226,13,44.16,251.47592926899628
7061,35,65.67,251.4752926046358
8303,20,31.18,251.4727941631128
6972,20,30.64,251.47252086327208
7841,52,85.19,251.46992305163712
6599,52,86.91,251.4684572635944
4674,97,7.29,251.46435228506317
2213,53,77.47,251.46112584546344
1443,76,43.31,251.4601343441161
7255,66,17.89,251.45798801851828
7921,22,9.81,251.45725467113104
9639,78,8.6,251.45444583908775
6761,31,25.21,251.45338732509705
9273,6,59.16,251.45272634248983
2643,53,88.17,251.45268911082266
6544,92,88.79,251.45171760055268
5288,19,13.61,251.44946527642728
3920,88,95.1,251.4483846993911
6970,98,17.66,251.44587906518456
5806,24,31.69,251.44228363814418
2065,71,21.56,251.43793842832957
6675,68,48.21,251.43712860252228
7310,68,98.86,251.4340349318359
2082,86,19.06,251.43299591365178
9606,15,5.14,251.43264755685897
2928,38,51.09,251.43219993432956
5280,28,95.28,251.43067103064107
8576,44,75.41,251.42954359695108
6250,49,6.49,251.4248644157703
9870,92,85.23,251.42304446554525
7418,6,21.82,251.42193618485885
5459,29,32.14,251.42161172724258
5983,93,54.86,251.42083948209884
6209,95,84.49,251.41750336859727
6630,68,70.5,251.41659052115787
3029,62,43.02,251.41549257998466
6728,54,31.69,251.41420879961524
8622,71,20.37,251.41313290630512
7440,71,53.96,251.41219518247377
2851,58,52.88,251.40906731043054
7549,81,67.6,251.40893366916734
8184,38,44.97,251.40717798411808
9030,68,37.58,251.40623032208913
7291,46,22.05,251.40570931362134
5680,90,31.25,251.40549470756386
5381,78,73.19,251.4025066330178
2325,43,50.88,251.40089026754364
9968,27,87.53,251.40065479438914
7360,80,6.53,251.3949030180285
6767,4,47.64,251.3921142800837
8304,83,29.1,251.3899442828318
6114,60,18.76,251.38912160922516
6919,48,43.57,251.3877769385656
7168,97,85.04,251.38575634281213
4090,63,15.9,251.3844894514347
9035,61,16.11,251.3834234431283
9498,45,80.6,251.38026108939368
8299,86,92.93,251.37881949587643
3976,56,64.04,251.37612379953558
9886,60,82.81,251.37455782413525
9093,71,59.46,251.36872251949927
9067,86,51.25,251.36831469707326
7621,81,34.64,251.36322607490297
5326,91,42.94,251.35984458132268
6389,73,29.99,251.35757318941327
8382,34,42.53,251.35676665485354
6009,94,41.25,251.35639918777073
2590,56,92.06,251.3494054938047
5524,66,37.79,251.3483825694772
3077,33,34.61,251.34642964277901
9888,22,91.63,251.34633949442187
8390,26,34.35,251.34483795953122
5674,98,99.92,251.3445883764048
7517,29,16.67,251.34357065305056
5041,20,31.47,251.34326492566808
6401,77,47.3,251.34274098765113
9343,8,29.27,251.34236550207186
2355,83,29.77,251.341289464133
9757,87,85.85,251.33688982362685
7466,60,53.89,251.3364662893701
2056,95,55.21,251.33590546525016
7479,38,71.44,251.33550080574364
5582,44,23.49,251.33473216885412
7269,40,18.66,251.3328611561129
7557,23,41.61,251.3316509562926
6594,34,12.74,251.32965405769784
2663,26,23.11,251.32746783520844
6276,27,31.22,251.32715230856599
9004,57,55.74,251.32705197258062
8693,23,45.62,251.32667744700817
5410,81,48.08,251.32553155166502
4828,41,11.32,251.32518982649165
8638,7,15.74,251.32198097747442
1289,95,26.78,251.31981849321522
3089,33,6.38,251.3190020196972
1479,74,73.62,251.31713645304177
8520,49,64.27,251.31482524982155
8814,72,87.5,251.3140580656588
9225,93,14.24,251.31275964659858
4312,61,55.29,251.3124859330058
1645,63,14.64,251.31189074603526
7212,66,62.68,251.31007314596926
3151,78,19.73,251.30530383213164
9602,83,45.82,251.30524837559733
2822,84,9.72,251.30474577058922
2523,72,84.45,251.30328511397025
4393,58,23.63,251.30001630737374
3329,47,10.89,251.2995218206433
5022,11,39.72,251.29811377483898
8294,71,83.47,251.29781658021574
8692,81,46.36,251.29751924179178
8402,37,23.41,251.29742447690256
3610,62,52.93,251.29665396903636
9852,65,94.4,251.29506975521008
4044,19,35.93,251.29442536151004
9263,58,33.33,251.29094693250994
3068,11,66.23,251.28997008856493
1373,65,6.85,251.28967175990277
8150,7,78.29,251.2882951593737
6073,58,23.49,251.2854400433405
3808,31,50.85,251.2810407051063
4944,34,66.68,251.28018952337507
9766,74,6.93,251.27644816802697
7512,89,70.73,251.27352593844415
1597,35,29.78,251.27328354593044
6820,85,45.48,251.27291225235612
6669,92,65.65,251.27146960172948
7371,61,73.68,251.27021063576697
8084,52,46.21,251.2678684563372
6286,78,70.98,251.2674622345027
8779,32,84.3,251.26743737471946
9377,27,53.36,251.2672171607781
4392,71,37.85,251.2646322076844
8339,35,50.9,251.26437702470844
9187,54,14.96,251.26054405214788
9352,36,7.09,251.25747866858734
9567,64,53.31,251.25693197654275
9207,90,55.39,251.25493079461486
2197,88,22.15,251.25374333826636
2015,96,72.79,251.25363785432808
6354,72,14.65,251.25111429239493
8083,83,22.51,251.24856640461593
2547,67,12.72,251.24824207050173
5640,36,59.84,251.24651417318614
7028,11,84.09,251.24406537137367
7538,73,97.74,251.2436640859908
8669,35,47.65,251.24142634382517
9673,90,41.86,251.2413364675801
7434,39,38.83,251.2399372602123
6576,32,32.86,251.23990929132387
3807,9,19.8,251.23853374975306
4952,91,79.19,251.23812800183163
2654,1,40.02,251.23657340548453
3167,89,31.55,251.23473261506336
5779,76,41.79,251.23241331654492
2684,74,87.28,251.23013890106236
5087,2,94.11,251.229616326572
9807,9,19.17,251.2288834678507
9775,77,21.36,251.22869319260315
6279,18,47.75,251.22843057533794
8253,67,12.14,251.22646434032131
9504,23,75.78,251.22505689789568
7449,46,74.17,251.22466483293064
7575,13,45.56,251.22095383833124
1214,85,89.2,251.22090005050455
9874,62,28.61,251.21614614153782
6317,91,48.25,251.21609860279113
8623,86,28.53,251.213437736579
7670,53,82.07,251.2129255013912
8494,56,49.71,251.21236789048683
8992,14,96.5,251.21171988822908
8117,43,93.5,251.20776307079973
4904,43,98.83,251.20666465864716
8754,9,7.4,251.2043900900033
1162,50,8.12,251.20060108465648
3004,12,55.34,251.19828738478182
2048,83,62.45,251.1971122607435
7677,26,66.84,251.19634910448386
1384,25,12.05,251.19577420829071
6279,36,66.21,251.1956322676455
8399,9,33.58,251.1945766606251
5568,39,46.71,251.19423758595565
5341,32,59.91,251.19397084090386
8432,28,39.26,251.19385336948525
7687,44,38.48,251.1931898922519
2764,80,82.12,251.1908063788934
9046,93,38.85,251.1884459871239
3803,62,29.17,251.18723586179965
3285,72,95.38,251.18675274175786
4826,83,80.8,251.18603052801353
2391,64,30.56,251.18541794700755
9524,4,84.12,251.1831932814996
7297,19,40.27,251.18246610020051
9084,19,50.7,251.1801539651815
5421,93,34.95,251.17962722462994
6549,93,35.53,251.1795873028705
4965,69,30.89,251.17865781953083
9856,59,32.59,251.17637430199176
6967,79,19.75,251.17480612217693
5562,20,10.36,251.1743929112818
6332,15,54.24,251.1737997443796
8195,13,35.63,251.17332417196792
9356,81,30.45,251.17249777471724
6412,23,20.75,251.17098973602268
8148,1,42.5,251.16463666289573
5724,78,21.95,251.1644148294257
4349,74,73.4,251.16355670806374
1519,79,89.8,251.1632335415494
6316,31,92.81,251.16188880143102
5557,25,41.03,251.15813337351142
4172,80,10.19,251.15806221191144
7481,49,22.16,251.1577641854588
6787,47,89.7,251.1564469744964
4918,73,54.5,251.14922506546392
9186,1,58.33,251.14843943172013
7518,48,57.24,251.14763414536463
9938,3,15.04,251.146003800805
8317,19,53.34,251.14559621910783
5734,49,58.45,251.14399864848986
6060,17,57.67,251.1426557130593
5999,74,99.87,251.14167583956194
7784,86,19.67,251.141536171717
8696,78,25.66,251.13859241563105
3648,58,8.28,251.13729655818986
6985,44,71.11,251.13660865352423
3802,28,43.64,251.1355719125639
1606,13,43.75,251.13175523318802
5234,48,19.03,251.1271381827574
8942,42,92.57,251.12584719161373
1486,92,12.61,251.12507852163486
5091,94,36.14,251.12352915584182
4537,71,5.2,251.12325367426058
8673,30,85.02,251.12234810986254
6737,65,20.41,251.12228977556137
6344,55,35.49,251.12202433871428
8098,31,94.68,251.12058548225986
6079,74,53.21,251.12051904936214
5127,15,81.67,251.12044171983584
6155,49,56.66,251.1193451822533
3312,84,21.99,251.11742931343235
3210,72,22.78,251.10670225488263
3286,70,45.0,251.10663013098716
1366,78,33.04,251.10530856716787
9975,1,85.54,251.10495567100048
4692,74,42.61,251.10468485359203
2410,89,23.78,251.10265118701327
1343,70,71.67,251.10156408443515
8986,77,9.71,251.09912404155193
8021,21,31.56,251.0987767543774
9080,70,12.14,251.09773572965312
7779,37,60.99,251.0976717969514
6996,33,59.08,251.09674466821252
9282,35,63.24,251.09626287531214
9616,18,94.93,251.09589584798493
2020,88,26.51,251.09465496226647
9689,5,56.15,251.09395324185218
8977,58,85.47,251.0936778810264
4575,68,11.96,251.09028668640366
6137,67,27.01,251.08880974007533
7963,73,92.47,251.08784133835906
8942,12,87.72,251.08783752176583
9128,72,41.32,251.08616934749546
8699,30,79.55,251.08509495721728
2344,84,58.85,251.0833656873841
9023,4,37.76,251.08163525333197
3036,86,20.99,251.08032931296952
9626,57,30.57,251.07953115596192
4514,45,34.07,251.07810521750855
9829,66,13.98,251.07686985572565
6933,64,46.73,251.07651389389036
8460,89,38.44,251.0721661171283
9220,10,41.4,251.07198482616795
6528,13,15.12,251.07171904380345
2140,33,16.47,251.0710364305068
9505,19,30.2,251.06729431453533
2593,3,23.56,251.0658313854259
9539,52,26.72,251.06480024843205
4058,68,35.64,251.0644736221663
7454,30,66.85,251.06439388441962
9337,36,34.35,251.06349453013
8922,31,32.47,251.0627315802986
5549,65,32.17,251.06229644078954
4474,47,32.35,251.06037289493526
3506,88,60.54,251.06002966349394
